,listing_id,counteng,pos,neg,zero,wordcount,charcount,sentiment,count
637,3755609,20,0.95,0.05,0.0,70.25,371.65,0.37438848124039825,36
638,3765014,8,1.0,0.0,0.0,106.75,555.125,0.2398639152771097,112
639,3765289,2,1.0,0.0,0.0,122.5,686.5,0.18327097505668932,21
640,3775876,10,1.0,0.0,0.0,82.6,439.3,0.39182261966960236,9
641,3783090,12,1.0,0.0,0.0,63.916666666666664,362.1666666666667,0.4216711807928913,2
642,3788075,21,1.0,0.0,0.0,72.66666666666667,394.95238095238096,0.3254402967669848,10
643,3792147,43,1.0,0.0,0.0,54.46511627906977,296.1860465116279,0.4335007094471833,12
644,3802530,9,1.0,0.0,0.0,65.66666666666667,343.22222222222223,0.40603330084470435,23
645,3808557,10,0.9,0.0,0.1,78.7,440.7,0.3927818998093361,48
646,3820516,2,0.5,0.0,0.5,44.5,234.5,0.20833333333333334,9
647,3839678,7,0.8571428571428571,0.14285714285714285,0.0,73.42857142857143,377.85714285714283,0.2118637334887335,10
648,3842286,22,0.9545454545454546,0.0,0.045454545454545456,77.63636363636364,432.54545454545456,0.403433305412153,2
649,3866526,23,1.0,0.0,0.0,41.04347826086956,216.69565217391303,0.49220238879478,10
650,3867014,7,0.8571428571428571,0.14285714285714285,0.0,57.285714285714285,326.7142857142857,0.38450164129851633,22
651,3870046,32,0.96875,0.0,0.03125,59.6875,337.59375,0.4388105026404987,25
652,3873776,6,1.0,0.0,0.0,83.83333333333333,460.6666666666667,0.40691906107172215,7
653,3881993,7,0.8571428571428571,0.0,0.14285714285714285,57.57142857142857,320.0,0.3410117115027829,33
654,3888360,20,1.0,0.0,0.0,83.2,450.05,0.3639305164167387,7
655,3890373,77,1.0,0.0,0.0,86.94805194805195,479.7012987012987,0.41542031272534025,8
656,3897963,80,0.9875,0.0,0.0125,59.85,322.225,0.37731815600561525,24
657,3897995,78,0.9487179487179487,0.01282051282051282,0.038461538461538464,48.61538461538461,263.03846153846155,0.3756622709847908,83
658,3898015,36,1.0,0.0,0.0,34.25,183.72222222222223,0.4110933003146545,83
659,3901439,61,0.9836065573770492,0.01639344262295082,0.0,56.704918032786885,298.72131147540983,0.3650889992355886,80
660,3903273,5,0.8,0.0,0.2,87.0,503.4,0.29563214285714284,39
661,3903324,5,1.0,0.0,0.0,113.4,649.4,0.38759552299552297,66
662,3905508,26,0.9615384615384616,0.038461538461538464,0.0,79.61538461538461,446.1923076923077,0.3870473369994612,5
663,3914363,5,1.0,0.0,0.0,50.2,286.4,0.4554047619047619,6
664,3917027,52,0.9230769230769231,0.057692307692307696,0.019230769230769232,56.76923076923077,313.0192307692308,0.302710246810407,28
665,3931204,9,1.0,0.0,0.0,49.44444444444444,277.77777777777777,0.3432456843567955,5
666,3945704,91,0.989010989010989,0.0,0.01098901098901099,60.527472527472526,324.2637362637363,0.4068996425280297,58
667,3946215,96,0.9895833333333334,0.0,0.010416666666666666,58.416666666666664,318.3541666666667,0.3817440436358775,9
668,3953472,12,1.0,0.0,0.0,56.583333333333336,315.3333333333333,0.40719354671177593,95
669,3957602,60,1.0,0.0,0.0,77.63333333333334,430.93333333333334,0.42209070368488477,101
670,3967611,4,1.0,0.0,0.0,65.5,364.5,0.4315488215488215,12
671,3968797,25,1.0,0.0,0.0,79.28,438.0,0.4027209332541804,63
672,3969526,103,0.9902912621359223,0.009708737864077669,0.0,62.77669902912621,351.4466019417476,0.41235520047379204,4
673,3977877,3,1.0,0.0,0.0,59.0,314.3333333333333,0.3521825396825397,29
674,3985462,118,0.9915254237288136,0.00847457627118644,0.0,86.38983050847457,480.3728813559322,0.3871330298547582,111
675,3987926,160,0.9875,0.0,0.0125,68.94375,379.44375,0.4155602093597543,1
676,3988018,159,0.9811320754716981,0.0,0.018867924528301886,60.911949685534594,335.7987421383648,0.404811512026367,3
677,3992208,162,0.9506172839506173,0.037037037037037035,0.012345679012345678,70.88888888888889,384.7901234567901,0.2919926102143596,121
678,3997572,3,1.0,0.0,0.0,65.0,362.0,0.4156547619047619,169
679,4000384,53,1.0,0.0,0.0,75.54716981132076,407.66037735849056,0.36686984399659583,173
680,4015972,89,0.9887640449438202,0.011235955056179775,0.0,79.07865168539325,432.314606741573,0.40680279422464033,184
681,4020650,62,0.967741935483871,0.016129032258064516,0.016129032258064516,66.0,359.03225806451616,0.2672460085914424,3
682,4021522,6,1.0,0.0,0.0,55.0,322.0,0.40038773148148143,58
683,4025194,145,0.993103448275862,0.0,0.006896551724137931,67.0,365.2413793103448,0.4229171001350517,94
684,4032126,9,1.0,0.0,0.0,60.666666666666664,333.1111111111111,0.49780679571083614,67
685,4032756,18,1.0,0.0,0.0,74.83333333333333,418.72222222222223,0.44374835362682585,6
686,4034018,14,1.0,0.0,0.0,79.21428571428571,436.42857142857144,0.4990298951605342,150
687,4040151,13,0.9230769230769231,0.07692307692307693,0.0,89.0,486.9230769230769,0.3728978937728939,9
688,4044840,5,1.0,0.0,0.0,105.2,589.8,0.36375198172198175,18
689,4053612,28,1.0,0.0,0.0,59.964285714285715,334.60714285714283,0.47057683657184707,15
690,4054079,59,1.0,0.0,0.0,65.91525423728814,361.6779661016949,0.35892904491039923,15
691,4065322,22,1.0,0.0,0.0,50.95454545454545,278.3636363636364,0.4371581875947905,5
692,4065578,64,0.953125,0.015625,0.03125,52.71875,299.5,0.3806701982413987,30
693,4069422,12,1.0,0.0,0.0,63.666666666666664,355.6666666666667,0.44831217682780194,61
694,4075898,36,1.0,0.0,0.0,80.63888888888889,451.9166666666667,0.34465069646125324,23
695,4080000,70,0.9285714285714286,0.07142857142857142,0.0,48.01428571428571,254.72857142857143,0.3254353598331683,68
696,4080849,3,0.3333333333333333,0.0,0.6666666666666666,21.333333333333332,128.0,0.1777777777777778,13
697,4085362,19,0.9473684210526315,0.0,0.05263157894736842,46.05263157894737,256.57894736842104,0.4856637470716418,41
698,4089940,31,1.0,0.0,0.0,63.67741935483871,349.8709677419355,0.3823528832950203,75
699,4090224,158,0.9873417721518988,0.0,0.012658227848101266,65.62658227848101,365.39240506329116,0.42142111613297417,3
700,4098410,19,0.7894736842105263,0.05263157894736842,0.15789473684210525,94.78947368421052,514.4736842105264,0.2707056743595321,20
701,4105704,96,0.9895833333333334,0.010416666666666666,0.0,77.98958333333333,446.3020833333333,0.41519706268918166,31
702,4106372,48,0.9583333333333334,0.0,0.041666666666666664,59.666666666666664,336.5,0.356248755881825,176
703,4107959,65,1.0,0.0,0.0,62.61538461538461,337.5076923076923,0.35115411051497897,20
704,4109165,1,1.0,0.0,0.0,89.0,472.0,0.16041666666666674,104
705,4112178,1,1.0,0.0,0.0,5.0,32.0,0.611111111111111,49
706,4118162,24,1.0,0.0,0.0,50.0,277.0833333333333,0.3742545342105697,67
707,4119345,4,1.0,0.0,0.0,71.0,415.25,0.43787722011784513,1
708,4132983,17,1.0,0.0,0.0,113.0,639.7647058823529,0.3042035224213187,1
709,4143561,13,1.0,0.0,0.0,63.46153846153846,355.2307692307692,0.3954459706959708,25
710,4149974,66,0.9848484848484849,0.0,0.015151515151515152,63.13636363636363,347.3636363636364,0.3907260995499291,5
711,4151979,87,0.9885057471264368,0.0,0.011494252873563218,71.59770114942529,388.7011494252874,0.40618713224712677,17
712,4160585,31,1.0,0.0,0.0,77.0,418.741935483871,0.3965430450734083,15
713,4173285,4,1.0,0.0,0.0,95.0,518.0,0.3796460137085137,70
714,4177233,43,0.9767441860465116,0.0,0.023255813953488372,55.58139534883721,301.9767441860465,0.4023924561468382,88
715,4178790,37,1.0,0.0,0.0,67.86486486486487,370.72972972972974,0.39833523986228886,34
716,4180178,1,1.0,0.0,0.0,41.0,229.0,0.20625000000000002,4
717,4181163,3,1.0,0.0,0.0,57.0,313.0,0.5781481481481482,54
718,4181530,18,1.0,0.0,0.0,84.33333333333333,469.1666666666667,0.38848844057177395,37
719,4190704,76,0.9736842105263158,0.013157894736842105,0.013157894736842105,91.75,500.9736842105263,0.2828338286859489,1
720,4196643,64,0.859375,0.03125,0.109375,59.90625,327.75,0.31676515062168464,3
721,4205641,44,0.9090909090909091,0.0,0.09090909090909091,70.70454545454545,385.54545454545456,0.3565461646966581,18
722,4216208,32,0.9375,0.03125,0.03125,104.3125,566.75,0.30703885535837366,81
723,4223387,42,1.0,0.0,0.0,63.357142857142854,344.6904761904762,0.34927608873229404,72
724,4233242,15,1.0,0.0,0.0,58.6,326.8666666666667,0.41471823814996084,46
725,4255538,9,1.0,0.0,0.0,60.0,332.22222222222223,0.43909052161829937,40
726,4261781,10,1.0,0.0,0.0,41.5,234.5,0.49105092592592586,43
727,4261784,3,1.0,0.0,0.0,74.33333333333333,417.3333333333333,0.3202066822066822,15
728,4262255,53,0.9811320754716981,0.018867924528301886,0.0,67.33962264150944,371.50943396226415,0.46044686626418496,10
729,4263736,81,0.9876543209876543,0.0,0.012345679012345678,72.23456790123457,403.679012345679,0.4042770536614532,10
730,4275846,50,0.96,0.04,0.0,80.62,440.3,0.29433525318676834,3
731,4278067,35,0.9714285714285714,0.0,0.02857142857142857,52.65714285714286,291.0571428571429,0.40414839895271015,57
732,4278873,36,0.9722222222222222,0.027777777777777776,0.0,64.47222222222223,347.1666666666667,0.39428285008164865,85
733,4279959,22,0.9545454545454546,0.0,0.045454545454545456,84.9090909090909,460.1363636363636,0.3442918522682455,54
734,4283698,49,0.9591836734693877,0.02040816326530612,0.02040816326530612,59.40816326530612,326.6938775510204,0.3182322864839872,35
735,4287348,52,0.9807692307692307,0.019230769230769232,0.0,50.84615384615385,280.61538461538464,0.3417161725504165,38
736,4287366,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,70.14285714285714,390.42857142857144,0.31067938633786846,24
737,4287989,7,0.8571428571428571,0.0,0.14285714285714285,78.28571428571429,410.14285714285717,0.2535754440665155,55
738,4291607,4,0.5,0.0,0.5,25.5,152.0,0.22570684523809526,56
739,4293597,90,0.9888888888888889,0.011111111111111112,0.0,50.28888888888889,270.73333333333335,0.3586095004061321,7
740,4294557,5,1.0,0.0,0.0,78.4,437.6,0.3596608946608947,7
741,4294835,41,1.0,0.0,0.0,66.90243902439025,363.9512195121951,0.37834403073917,4
742,4303606,41,1.0,0.0,0.0,66.1951219512195,366.4878048780488,0.40436075734849813,95
743,4304969,128,0.984375,0.0,0.015625,56.0546875,309.0234375,0.4126276299403442,5
744,4314054,192,0.9583333333333334,0.010416666666666666,0.03125,48.369791666666664,258.3333333333333,0.34126314929240226,43
745,4315439,1,1.0,0.0,0.0,16.0,81.0,0.6499999999999999,43
746,4331214,33,1.0,0.0,0.0,66.9090909090909,364.8484848484849,0.4074172545892021,135
747,4332035,1,0.0,0.0,1.0,13.0,81.0,0.0,198
748,4339392,7,1.0,0.0,0.0,74.14285714285714,417.42857142857144,0.4201643610546672,1
749,4340110,66,1.0,0.0,0.0,51.89393939393939,285.6060606060606,0.41426528258197626,34
750,4350898,2,0.5,0.0,0.5,55.5,294.0,0.1277777777777778,1
751,4350995,7,0.8571428571428571,0.0,0.14285714285714285,50.142857142857146,263.42857142857144,0.34241314505600223,7
752,4351970,2,1.0,0.0,0.0,36.5,197.0,0.37870238095238096,74
753,4358181,4,1.0,0.0,0.0,35.5,206.75,0.5235581420068027,2
754,4359160,149,0.9194630872483222,0.06711409395973154,0.013422818791946308,71.20134228187919,386.5302013422819,0.2923286829638861,8
755,4364925,49,0.9591836734693877,0.0,0.04081632653061224,48.857142857142854,269.1020408163265,0.40607567382137355,2
756,4364989,29,1.0,0.0,0.0,54.206896551724135,304.0689655172414,0.4221198348405995,4
757,4377247,32,0.90625,0.0,0.09375,58.5,331.34375,0.3971775933299499,174
758,4402209,18,1.0,0.0,0.0,34.72222222222222,181.38888888888889,0.5061175712147934,52
759,4402259,33,0.9696969696969697,0.0,0.030303030303030304,84.72727272727273,460.09090909090907,0.36132087645312855,31
760,4405982,17,1.0,0.0,0.0,69.05882352941177,390.29411764705884,0.41770389032363536,33
761,4409653,1,1.0,0.0,0.0,133.0,693.0,0.04166666666666668,20
762,4409819,2,1.0,0.0,0.0,51.5,286.5,0.5375757575757576,33
763,4410142,18,0.9444444444444444,0.0,0.05555555555555555,48.77777777777778,265.0,0.4334401179453264,18
764,4410765,3,1.0,0.0,0.0,95.66666666666667,528.3333333333334,0.2814052287581699,1
765,4430821,22,1.0,0.0,0.0,68.68181818181819,376.8181818181818,0.3944223506064864,2
766,4431210,5,0.8,0.2,0.0,52.8,291.8,0.2451025641025641,18
767,4432035,49,0.9795918367346939,0.0,0.02040816326530612,64.40816326530613,356.734693877551,0.3973532746759091,3
768,4435883,2,1.0,0.0,0.0,33.0,183.0,0.43901515151515147,22
769,4445906,3,0.6666666666666666,0.3333333333333333,0.0,105.66666666666667,582.3333333333334,0.282520084422658,5
770,4446413,7,0.8571428571428571,0.0,0.14285714285714285,82.42857142857143,480.57142857142856,0.27479552469135804,50
771,4447430,18,1.0,0.0,0.0,70.16666666666667,391.0,0.41872007928005406,2
772,4452800,2,1.0,0.0,0.0,98.0,518.5,0.33030154369440085,3
773,4456987,16,1.0,0.0,0.0,64.5625,350.375,0.430892518939394,7
774,4457943,40,0.975,0.0,0.025,67.55,373.9,0.4064287050270769,18
775,4460532,75,0.9733333333333334,0.0,0.02666666666666667,64.53333333333333,354.5466666666667,0.40517106551598886,2
776,4461111,2,1.0,0.0,0.0,42.5,233.0,0.4553571428571429,16
777,4461613,3,1.0,0.0,0.0,124.66666666666667,667.6666666666666,0.33268656629318394,44
778,4461846,4,1.0,0.0,0.0,49.5,276.0,0.2706044823232323,78
779,4461901,2,1.0,0.0,0.0,72.5,383.0,0.16762037037037036,2
780,4467841,1,1.0,0.0,0.0,20.0,129.0,0.27187500000000003,3
781,4475740,1,1.0,0.0,0.0,29.0,166.0,0.39666666666666667,4
782,4479140,5,0.8,0.0,0.2,49.4,283.2,0.2851717171717172,2
783,4484747,5,1.0,0.0,0.0,65.0,338.6,0.1865948051948052,1
784,4484798,14,0.6428571428571429,0.21428571428571427,0.14285714285714285,73.5,388.14285714285717,0.23117604839681838,1
785,4489490,15,1.0,0.0,0.0,47.53333333333333,263.8,0.3727322430655764,5
786,4489588,16,0.8125,0.0,0.1875,36.25,205.25,0.35185166396103895,5
787,4489752,22,0.9545454545454546,0.0,0.045454545454545456,85.36363636363636,455.40909090909093,0.3846099213637093,16
788,4489920,1,1.0,0.0,0.0,21.0,114.0,0.2255555555555556,16
789,4490826,2,1.0,0.0,0.0,63.5,351.0,0.4535208333333334,16
790,4493030,1,1.0,0.0,0.0,8.0,43.0,0.65,22
791,4494419,2,1.0,0.0,0.0,122.5,710.0,0.12320833333333334,1
792,4503393,3,0.6666666666666666,0.3333333333333333,0.0,42.666666666666664,242.0,0.18155423280423286,3
793,4510513,21,1.0,0.0,0.0,53.57142857142857,304.7142857142857,0.3608050427673443,1
794,4516065,3,1.0,0.0,0.0,47.666666666666664,269.6666666666667,0.3038657407407408,2
795,4518100,14,0.7857142857142857,0.07142857142857142,0.14285714285714285,98.71428571428571,550.7857142857143,0.3127810752869645,3
796,4518380,12,0.9166666666666666,0.08333333333333333,0.0,66.16666666666667,355.1666666666667,0.4635553373414892,21
797,4518710,34,0.9705882352941176,0.0,0.029411764705882353,64.38235294117646,356.94117647058823,0.3512885872554535,3
798,4518756,17,0.8823529411764706,0.0,0.11764705882352941,69.29411764705883,392.29411764705884,0.2660439955871542,14
799,4526315,26,1.0,0.0,0.0,85.1923076923077,474.96153846153845,0.41714998054573094,13
800,4526384,7,1.0,0.0,0.0,72.85714285714286,382.85714285714283,0.40914880952380955,38
801,4527029,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,73.85714285714286,378.2857142857143,0.3203968253968254,19
802,4530670,30,0.9666666666666667,0.0,0.03333333333333333,64.83333333333333,342.43333333333334,0.3857053482011815,28
803,4532603,12,1.0,0.0,0.0,46.5,247.5,0.43228300865800867,7
804,4546333,30,1.0,0.0,0.0,55.86666666666667,317.2,0.36228443601151933,7
805,4547353,4,1.0,0.0,0.0,42.5,234.75,0.46724770021645023,30
806,4549374,57,1.0,0.0,0.0,108.33333333333333,599.7368421052631,0.4081497459355511,13
807,4553903,137,1.0,0.0,0.0,68.55474452554745,381.2116788321168,0.37588529306919544,30
808,4555637,38,1.0,0.0,0.0,67.8157894736842,380.36842105263156,0.38452701122613225,4
809,4558443,20,1.0,0.0,0.0,94.75,520.15,0.3193363454944099,59
810,4559774,20,1.0,0.0,0.0,68.1,381.2,0.4010001438863281,140
811,4560053,20,1.0,0.0,0.0,50.85,279.25,0.43290449735449743,40
812,4565470,3,1.0,0.0,0.0,66.66666666666667,390.0,0.4090740740740741,22
813,4567815,9,1.0,0.0,0.0,96.0,551.4444444444445,0.3414592865711286,20
814,4568116,156,1.0,0.0,0.0,62.03846153846154,343.7435897435897,0.34653794415441463,23
815,4573238,38,0.8947368421052632,0.05263157894736842,0.05263157894736842,47.78947368421053,264.1578947368421,0.3468527855172861,3
816,4573388,42,1.0,0.0,0.0,60.166666666666664,338.3095238095238,0.40951680482058894,10
817,4573458,25,0.96,0.0,0.04,54.04,303.28,0.3459603936423054,163
818,4574921,76,0.9078947368421053,0.06578947368421052,0.02631578947368421,88.82894736842105,482.94736842105266,0.2777326416604771,45
819,4577188,61,0.9672131147540983,0.03278688524590164,0.0,89.95081967213115,495.95081967213116,0.35646495305592063,47
820,4580825,47,1.0,0.0,0.0,56.191489361702125,311.36170212765956,0.42131600820424286,27
821,4583526,67,1.0,0.0,0.0,82.31343283582089,455.94029850746267,0.42522782185787555,78
822,4585452,1,1.0,0.0,0.0,55.0,277.0,0.48375,64
823,4586590,93,1.0,0.0,0.0,80.02150537634408,449.0537634408602,0.41506897613415306,51
824,4586681,42,0.9761904761904762,0.0,0.023809523809523808,69.02380952380952,363.07142857142856,0.39567772951300484,75
825,4588530,10,1.0,0.0,0.0,69.7,403.2,0.4820924242424242,1
826,4593974,4,1.0,0.0,0.0,87.5,490.25,0.2089184471442536,102
827,4598026,16,1.0,0.0,0.0,48.9375,272.5625,0.3976289121215879,42
828,4603588,5,0.6,0.0,0.4,63.2,369.8,0.2488243386243386,10
829,4603803,12,0.6666666666666666,0.0,0.3333333333333333,106.33333333333333,575.75,0.19210694483656443,4
830,4609785,51,1.0,0.0,0.0,50.94117647058823,278.1372549019608,0.4145639371877693,19
831,4610745,17,0.8823529411764706,0.0,0.11764705882352941,71.17647058823529,380.70588235294116,0.30460875389352055,5
832,4614037,27,0.9629629629629629,0.0,0.037037037037037035,84.03703703703704,470.25925925925924,0.3544352040789817,13
833,4628907,6,0.8333333333333334,0.0,0.16666666666666666,67.33333333333333,370.1666666666667,0.22241071428571427,57
834,4632511,22,1.0,0.0,0.0,77.0,426.45454545454544,0.32377458481071747,18
835,4635390,13,1.0,0.0,0.0,55.15384615384615,296.0,0.38492004292004284,32
836,4638356,21,1.0,0.0,0.0,60.57142857142857,338.3333333333333,0.37692878830825266,6
837,4644069,1,1.0,0.0,0.0,62.0,339.0,0.30740740740740746,23
838,4644455,1,1.0,0.0,0.0,63.0,316.0,0.1888888888888889,13
839,4652263,1,1.0,0.0,0.0,40.0,215.0,0.55,21
840,4653267,1,1.0,0.0,0.0,46.0,229.0,0.32857142857142857,1
841,4662379,19,0.8947368421052632,0.0,0.10526315789473684,54.8421052631579,284.63157894736844,0.3967719387595549,1
842,4670285,16,1.0,0.0,0.0,101.9375,552.375,0.3842384802139462,1
843,4679319,3,0.6666666666666666,0.3333333333333333,0.0,123.0,654.6666666666666,0.18161269841269842,1
844,4687499,19,0.8947368421052632,0.0,0.10526315789473684,62.8421052631579,343.6842105263158,0.3195730163024998,20
845,4695542,125,0.968,0.008,0.024,46.064,248.632,0.34446269247052613,16
846,4698367,55,1.0,0.0,0.0,51.36363636363637,285.0,0.36942876926305585,4
847,4698487,3,1.0,0.0,0.0,115.33333333333333,596.6666666666666,0.3660780423280423,24
848,4699742,6,0.8333333333333334,0.0,0.16666666666666666,51.0,300.5,0.29939616402116404,158
849,4699828,28,0.6428571428571429,0.0,0.35714285714285715,93.14285714285714,527.1071428571429,0.2087344468884233,60
850,4710583,1,1.0,0.0,0.0,44.0,235.0,0.33749999999999997,4
851,4718577,11,1.0,0.0,0.0,52.81818181818182,295.09090909090907,0.44571881408065617,6
852,4736217,1,1.0,0.0,0.0,52.0,319.0,0.2764285714285714,30
853,4737304,15,1.0,0.0,0.0,113.86666666666666,641.0666666666667,0.38439404717199455,2
854,4742275,4,1.0,0.0,0.0,40.0,228.5,0.4193777056277056,11
855,4750791,14,0.9285714285714286,0.0,0.07142857142857142,61.0,343.57142857142856,0.36598713023088025,1
856,4765070,129,0.9767441860465116,0.007751937984496124,0.015503875968992248,64.32558139534883,355.13178294573646,0.3469014437663785,15
857,4767023,9,1.0,0.0,0.0,70.77777777777777,375.8888888888889,0.3762926902242379,6
858,4777111,14,1.0,0.0,0.0,109.28571428571429,589.6428571428571,0.33168776096218744,16
859,4787213,6,1.0,0.0,0.0,41.166666666666664,225.66666666666666,0.4204513570043873,1
860,4787233,4,0.75,0.0,0.25,31.75,185.5,0.475,139
861,4787359,18,0.8888888888888888,0.0,0.1111111111111111,37.666666666666664,207.55555555555554,0.41866001616696064,9
862,4792901,2,1.0,0.0,0.0,48.0,245.5,0.33368055555555554,14
863,4793787,100,0.99,0.01,0.0,65.53,360.04,0.4000022216455241,6
864,4812786,1,0.0,0.0,1.0,13.0,82.0,0.0,4
865,4820071,155,0.967741935483871,0.0,0.03225806451612903,59.3741935483871,330.39354838709676,0.370379678816899,18
866,4823089,28,1.0,0.0,0.0,66.07142857142857,355.0357142857143,0.2917161908924452,2
867,4828640,54,0.9814814814814815,0.0,0.018518518518518517,64.61111111111111,354.75925925925924,0.37111463015981483,110
868,4838985,6,1.0,0.0,0.0,54.166666666666664,307.8333333333333,0.39258308531746033,1
869,4860853,20,1.0,0.0,0.0,86.65,473.15,0.369008132268717,174
870,4861476,32,0.90625,0.0,0.09375,40.90625,221.375,0.3958807477244977,28
871,4863101,91,1.0,0.0,0.0,63.857142857142854,348.25274725274727,0.3609833097185816,54
872,4863108,81,0.9876543209876543,0.0,0.012345679012345678,52.888888888888886,288.9753086419753,0.38924528006074544,6
873,4868653,11,1.0,0.0,0.0,67.63636363636364,360.6363636363636,0.3651906897815989,21
874,4870883,7,1.0,0.0,0.0,68.14285714285714,383.57142857142856,0.4014531797567512,35
875,4875342,9,0.8888888888888888,0.0,0.1111111111111111,99.55555555555556,548.1111111111111,0.3145039195199042,95
876,4879579,6,1.0,0.0,0.0,54.5,297.5,0.40773313492063495,88
877,4879702,19,1.0,0.0,0.0,74.42105263157895,412.3157894736842,0.42737397094226665,11
878,4900659,28,1.0,0.0,0.0,47.535714285714285,261.4642857142857,0.40121060090702965,8
879,4909590,96,1.0,0.0,0.0,77.73958333333333,424.6979166666667,0.4176288609175571,11
880,4916260,12,1.0,0.0,0.0,67.41666666666667,366.25,0.31932313318846056,6
881,4922204,71,0.9859154929577465,0.014084507042253521,0.0,46.46478873239437,256.38028169014086,0.42037197077551713,20
882,4924009,46,0.8913043478260869,0.08695652173913043,0.021739130434782608,81.02173913043478,450.2826086956522,0.2750104070987077,30
883,4924910,108,0.9629629629629629,0.027777777777777776,0.009259259259259259,68.98148148148148,380.4074074074074,0.35670809438075474,103
884,4928894,9,1.0,0.0,0.0,42.55555555555556,229.22222222222223,0.4333155964405964,12
885,4934600,61,0.9836065573770492,0.01639344262295082,0.0,65.49180327868852,356.8360655737705,0.36352876400946754,82
886,4947526,52,0.9230769230769231,0.019230769230769232,0.057692307692307696,50.88461538461539,281.03846153846155,0.3900195851252685,52
887,4948724,10,1.0,0.0,0.0,50.1,291.0,0.501016243016243,111
888,4964365,6,0.8333333333333334,0.0,0.16666666666666666,30.333333333333332,175.66666666666666,0.4219670323363505,10
889,4967219,127,0.9448818897637795,0.03937007874015748,0.015748031496062992,60.976377952755904,331.5275590551181,0.3005877953429747,64
890,4972820,1,0.0,0.0,1.0,14.0,88.0,0.0,54
891,4975581,43,0.9069767441860465,0.0,0.09302325581395349,52.86046511627907,300.13953488372096,0.3701919227471034,11
892,4977034,34,1.0,0.0,0.0,74.02941176470588,409.0,0.4056879809389864,6
893,4978467,2,1.0,0.0,0.0,58.0,363.0,0.25498737373737373,143
894,4995033,33,0.9393939393939394,0.0,0.06060606060606061,58.303030303030305,334.72727272727275,0.41986656289037244,1
895,4996375,54,0.8703703703703703,0.0,0.12962962962962962,43.870370370370374,247.5,0.3393020440850301,47
896,5004278,27,0.9629629629629629,0.037037037037037035,0.0,59.592592592592595,333.3333333333333,0.48192902984238956,34
897,5019306,37,1.0,0.0,0.0,52.5945945945946,292.8378378378378,0.4658510209024916,2
898,5025015,88,0.8977272727272727,0.045454545454545456,0.056818181818181816,65.82954545454545,363.79545454545456,0.33947543508625677,33
899,5026613,53,1.0,0.0,0.0,56.339622641509436,311.39622641509436,0.34401126787473574,55
900,5048406,22,0.8181818181818182,0.09090909090909091,0.09090909090909091,62.04545454545455,326.59090909090907,0.3533340274164806,28
901,5049582,8,1.0,0.0,0.0,75.875,408.25,0.40776124937397257,38
902,5054601,37,0.972972972972973,0.02702702702702703,0.0,65.72972972972973,359.5945945945946,0.31194891519202533,99
903,5058148,6,0.6666666666666666,0.0,0.3333333333333333,81.16666666666667,453.0,0.1928241599670171,58
904,5064995,13,0.9230769230769231,0.0,0.07692307692307693,68.76923076923077,375.9230769230769,0.3356892821006832,23
905,5067019,3,1.0,0.0,0.0,47.333333333333336,274.3333333333333,0.4278968253968254,8
906,5074924,51,0.9803921568627451,0.0196078431372549,0.0,60.21568627450981,336.1764705882353,0.36126129228439113,38
907,5075267,38,0.9736842105263158,0.02631578947368421,0.0,77.23684210526316,425.7368421052632,0.3196563796830338,6
908,5076880,19,1.0,0.0,0.0,60.10526315789474,345.57894736842104,0.4058816250583169,13
909,5078127,23,0.9565217391304348,0.0,0.043478260869565216,86.56521739130434,491.30434782608694,0.4038704381596132,3
910,5085125,110,0.9545454545454546,0.00909090909090909,0.03636363636363636,46.64545454545455,254.98181818181817,0.36779157554216857,55
911,5086521,32,1.0,0.0,0.0,60.28125,328.96875,0.41307016519153794,39
912,5088560,38,1.0,0.0,0.0,92.36842105263158,519.078947368421,0.43101772805700816,20
913,5124772,3,1.0,0.0,0.0,82.33333333333333,453.3333333333333,0.4123133450911228,24
914,5125723,29,0.9655172413793104,0.0,0.034482758620689655,50.89655172413793,283.2413793103448,0.360537260951054,121
915,5146447,40,0.95,0.05,0.0,65.1,337.8,0.33506305045872964,32
916,5146451,31,1.0,0.0,0.0,58.74193548387097,312.19354838709677,0.3666106572638831,38
917,5146580,55,0.9272727272727272,0.07272727272727272,0.0,69.0,373.41818181818184,0.28460058908418356,3
918,5153080,48,1.0,0.0,0.0,99.64583333333333,566.3958333333334,0.4135486091951492,29
919,5163162,65,1.0,0.0,0.0,65.73846153846154,362.04615384615386,0.38631953816409725,45
920,5166870,30,1.0,0.0,0.0,99.8,544.0333333333333,0.3806742502746303,32
921,5174821,47,1.0,0.0,0.0,56.91489361702128,315.8510638297872,0.40159032131343503,58
922,5182313,65,1.0,0.0,0.0,70.2,382.7076923076923,0.4396899146335067,49
923,5191658,24,1.0,0.0,0.0,71.58333333333333,392.375,0.408298847371764,68
924,5212321,1,1.0,0.0,0.0,84.0,473.0,0.44800000000000006,32
925,5215982,18,0.9444444444444444,0.0,0.05555555555555555,74.61111111111111,413.1666666666667,0.34649436911026016,50
926,5267396,70,1.0,0.0,0.0,62.371428571428574,347.6,0.3534376365777882,68
927,5269216,40,0.975,0.025,0.0,80.375,443.825,0.344670946218891,24
928,5280183,3,1.0,0.0,0.0,76.0,442.3333333333333,0.4580911680911681,1
