"","id","thumbnail_url","medium_url","picture_url","xl_picture_url","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","downtown","kitchen","restaurants","laundry","harvard","bus","subway","airport","nosmoking","amenities_list","amenity_counts","TV","Wireless Internet","Kitchen","Free Parking on Premises","Pets live on this property","Dogs","Heating","FamilyKid Friendly","Washer","Dryer","Smoke Detector","Fire Extinguisher","Essentials","Shampoo","Laptop Friendly Workspace","Internet","Air Conditioning","Pets Allowed","Carbon Monoxide Detector","Lock on Bedroom Door","Hangers","Hair Dryer","Iron","Cable TV","First Aid Kit","Safety Card","Gym","Breakfast","Indoor Fireplace","Cats","24Hour Checkin","Hot Tub","BuzzerWireless Intercom","Other pets","Washer  Dryer","Smoking Allowed","Suitable for Events","Wheelchair Accessible","Elevator in Building","Pool","Doorman","Paid Parking Off Premises","Free Parking on Street"
"770",13258244,0,0,1,0,"within a few hours",100,100,1,1,1,3,3,4,1,1,"Roxbury","02121",0,"Apartment","Private room",1,1.5,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,6,1,10,30,180,4,5,5,95,2,100,10,10,10,10,10,10,0,0,"flexible",0,0,2,0.64,0,0,0,0,0,0,0,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo",15,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771",7273513,1,1,1,1,"N/A",NA,NA,0,1,1,1,1,3,1,0,"Roxbury","02119",0,"Condominium","Entire home/apt",3,1,1,1,"Real Bed","{""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",0,0,1,0,5,1125,0,0,0,248,2,100,10,10,10,10,10,10,0,0,"moderate",0,0,1,0.15,1,1,0,0,0,0,0,0,0,"Cable TV, Wireless Internet, Kitchen, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector",9,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772",12494334,1,1,1,1,"within an hour",100,67,0,1,1,4,4,3,1,0,"Roxbury","02119",0,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,""Hair Dryer"",Iron}",100,8,1,10,1,1125,29,59,89,364,2,70,8,9,7,7,9,8,0,0,"strict",0,0,4,0.44,0,0,0,0,0,0,0,0,0,"TV, Wireless Internet, Air Conditioning, Kitchen, Heating, Smoke Detector, Carbon Monoxide Detector, Hangers, Hair Dryer, Iron",10,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773",8014642,1,1,1,1,"N/A",NA,NA,0,1,1,1,1,4,1,1,"Roxbury","02119",1,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",0,25,1,9,1,1125,0,0,0,0,2,70,8,6,8,8,7,7,0,0,"strict",0,0,1,0.16,1,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Kitchen, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials",12,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"774",13653233,1,1,1,1,"within a few hours",71,98,0,1,1,363,363,5,1,1,"Roxbury","02120",1,"Apartment","Entire home/apt",6,1,3,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",400,95,3,10,3,1125,5,5,5,5,2,90,10,10,10,9,8,8,0,1,"strict",0,0,58,1.58,0,1,0,0,0,0,1,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Elevator in Building, Heating, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",18,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"775",8238404,1,1,1,1,"within an hour",100,100,0,1,1,18,18,4,1,1,"Roxbury","02119",1,"House","Private room",2,2,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,1,0,1,180,5,26,56,289,79,91,9,9,9,9,9,9,0,1,"strict",0,0,11,6.6,0,0,0,0,0,0,1,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",19,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"776",7293671,1,1,1,1,"within an hour",100,100,0,1,1,1,1,5,1,1,"Roxbury","02119",1,"House","Private room",2,2.5,1,1,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Iron}",100,25,1,30,4,180,13,17,47,242,2,100,10,10,10,10,8,10,0,0,"strict",1,1,1,0.16,0,1,0,1,0,1,1,0,0,"TV, Cable TV, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, Iron",16,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777",2473997,1,1,1,1,"within a day",95,56,0,1,1,5,5,5,1,1,"Roxbury","02119",1,"House","Private room",5,1,1,2,"Real Bed","{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",0,49,1,34,2,20,26,56,86,86,31,93,10,10,10,10,8,9,0,0,"strict",0,0,5,1.02,1,0,0,0,0,1,0,1,0,"Cable TV, Internet, Wireless Internet, Kitchen, Free Parking on Premises, Pets live on this property, Dogs, Indoor Fireplace, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Shampoo",15,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778",14300751,1,1,1,1,"within an hour",100,100,0,1,1,2,2,3,1,0,"Roxbury","02119",1,"House","Shared room",1,1,1,1,"Couch","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",0,25,1,0,1,1125,9,33,49,324,3,93,10,9,10,10,8,9,0,1,"strict",0,0,2,2.81,0,0,0,0,0,0,0,0,0,"TV, Wireless Internet, Air Conditioning, Kitchen, Indoor Fireplace, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Essentials",10,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"779",14300921,1,1,1,1,"within an hour",100,100,0,1,1,2,2,3,1,0,"Roxbury","02119",1,"Apartment","Shared room",2,1.5,1,1,"Futon","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Washer,Dryer,""Smoke Detector"",Essentials,""Hair Dryer"",Iron}",0,25,1,25,1,1125,10,37,53,328,6,93,10,10,10,10,8,9,0,1,"strict",0,0,2,5.29,0,0,0,0,0,0,0,0,0,"TV, Wireless Internet, Air Conditioning, Kitchen, Indoor Fireplace, Washer, Dryer, Smoke Detector, Essentials, Hair Dryer, Iron",11,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780",2260547,1,1,1,1,"within a day",69,83,0,1,1,3,3,4,1,1,"Roxbury","02119",1,"House","Shared room",2,1,1,2,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Hangers,""Laptop Friendly Workspace""}",0,0,1,0,2,1125,30,60,90,365,0,NA,NA,NA,NA,NA,NA,NA,0,0,"flexible",0,0,3,NA,1,0,0,0,1,0,0,0,0,"TV, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, FamilyKid Friendly, Washer, Dryer, Essentials, Hangers, Laptop Friendly Workspace",12,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781",5506,1,1,1,1,"within a day",100,90,0,1,1,7,7,4,1,1,"Roxbury","02119",1,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,Washer,Dryer}",0,40,2,0,3,730,14,39,69,344,36,91,9,10,10,10,9,10,0,0,"strict",0,0,6,0.4,0,0,0,0,0,0,1,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Heating, Washer, Dryer",8,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782",2636365,1,1,1,1,"within a few hours",100,93,0,1,1,1,1,4,1,1,"Roxbury","02120",1,"Apartment","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",100,0,2,25,3,31,2,9,19,19,60,89,9,9,10,9,8,9,0,0,"strict",0,0,1,2.05,1,0,0,0,0,1,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo",12,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"783",1884045,1,1,1,1,"within an hour",100,100,0,1,1,6,6,4,1,1,"Roxbury","02119",1,"Bed & Breakfast","Private room",2,1,1,2,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",0,10,1,30,1,365,6,19,44,314,173,87,9,9,9,10,8,9,0,1,"moderate",0,0,6,5.02,0,0,0,0,0,0,0,1,1,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Gym, Breakfast, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo",16,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784",5717690,1,1,1,1,"within a day",98,68,0,1,1,24,24,4,1,1,"Roxbury","02118",1,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",500,100,1,0,2,1125,13,33,63,338,27,85,9,9,9,9,9,9,0,0,"strict",0,0,24,1.7,0,0,0,0,0,0,1,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials",13,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785",10190260,0,0,1,0,"within a few hours",100,100,0,1,1,3,3,4,1,1,"Roxbury","02118",1,"Condominium","Private room",1,1.5,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",200,100,1,20,30,120,18,48,78,105,1,100,10,10,10,10,10,10,0,0,"strict",0,0,1,0.14,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Indoor Fireplace, Heating, Washer, Dryer, Essentials, Hangers, Iron, Laptop Friendly Workspace",15,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786",6765855,1,1,1,1,"N/A",NA,NA,1,1,1,1,1,5,1,1,"Roxbury","02119",1,"Apartment","Private room",2,2,1,1,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",0,20,1,20,1,1125,0,0,0,0,31,97,9,9,10,10,9,9,0,0,"moderate",0,0,1,2.06,0,0,0,0,0,1,0,0,0,"TV, Cable TV, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo",14,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787",1342370,1,1,1,1,"within a day",98,68,0,1,1,24,24,4,1,1,"Roxbury","02118",1,"Apartment","Entire home/apt",6,1,2,3,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Hair Dryer"",Iron}",500,125,1,0,2,1125,2,24,45,313,52,84,9,9,9,9,9,8,0,0,"strict",0,0,24,1.45,0,0,0,0,0,0,0,0,0,"TV, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Hair Dryer, Iron",11,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"788",349347,1,1,1,1,"within a day",98,68,0,1,1,24,24,4,1,1,"Roxbury","02118",1,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer}",500,100,2,0,2,1125,17,44,74,349,55,85,9,9,9,9,9,8,0,0,"strict",0,0,24,1.05,0,0,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Washer, Dryer",10,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789",8469464,1,1,1,1,"within a day",67,0,0,1,1,1,1,5,1,1,"Roxbury","02119",1,"House","Private room",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer}",0,5,1,0,1,1125,0,0,0,248,8,83,9,7,10,10,9,9,0,0,"moderate",0,0,1,0.75,0,1,0,0,0,1,0,0,0,"TV, Internet, Wireless Internet, Kitchen, Free Parking on Premises, Pets Allowed, Heating, Washer, Dryer",9,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790",801722,1,1,1,1,"within a day",100,90,0,1,1,7,7,4,1,1,"Roxbury","02119",1,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",0,40,1,0,3,1125,9,33,63,338,14,94,10,10,10,9,8,9,0,0,"strict",0,0,6,0.31,0,0,0,0,0,0,1,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Shampoo",11,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791",2260501,1,1,1,1,"within a day",69,83,0,1,1,3,3,4,1,1,"Roxbury","02119",1,"Entire Floor","Private room",2,1,1,2,"Real Bed","{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",0,0,1,0,2,1125,29,59,89,364,0,NA,NA,NA,NA,NA,NA,NA,0,0,"flexible",0,0,3,NA,0,0,0,0,0,0,0,0,0,"Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Safety Card, Fire Extinguisher, Lock on Bedroom Door, Hangers, Laptop Friendly Workspace",17,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792",801680,1,1,1,1,"within a day",100,90,0,1,1,7,7,4,1,1,"Roxbury","02119",1,"Apartment","Entire home/apt",4,1,1,1,"Real Bed","{""Wireless Internet"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,70,2,10,3,1125,8,22,50,325,23,95,10,10,10,9,8,9,0,0,"strict",0,0,6,0.5,0,0,0,0,0,0,1,0,0,"Wireless Internet, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",10,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"793",1175376,1,1,1,1,"within a day",98,68,0,1,1,24,24,4,1,1,"Roxbury","02118",1,"Apartment","Entire home/apt",6,1,2,2,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer}",500,125,1,0,2,1125,8,31,61,336,49,89,9,9,10,9,9,9,0,0,"strict",0,0,24,1.25,0,0,0,0,0,0,0,0,0,"TV, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Washer, Dryer",8,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794",6093430,1,1,1,1,"N/A",NA,NA,0,1,1,1,1,3,1,0,"Roxbury","02118",1,"Apartment","Private room",2,1,1,1,"Real Bed","{Internet,""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,Dryer,""Smoke Detector""}",0,0,1,0,1,1125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,"flexible",0,0,1,NA,0,0,0,0,0,0,0,0,0,"Internet, Air Conditioning, Kitchen, Doorman, Gym, Elevator in Building, Heating, Dryer, Smoke Detector",9,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"795",14756269,1,1,1,1,"within a few hours",100,100,0,1,1,2,2,5,1,1,"Roxbury","02119",1,"Apartment","Entire home/apt",5,1,2,2,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",0,0,1,0,1,1125,0,0,7,28,1,60,4,2,6,8,4,6,0,0,"moderate",0,0,2,1,0,0,0,0,0,1,0,0,0,"TV, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, Pets live on this property, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Essentials, Shampoo",17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796",12351909,1,1,1,1,"within a few hours",100,97,0,1,1,2,2,3,1,0,"Roxbury","02119",1,"Apartment","Entire home/apt",4,1,0,1,"Pull-out Sofa","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""24-Hour Check-in"",""Hair Dryer"",""Laptop Friendly Workspace""}",0,0,1,20,2,1125,5,18,48,138,21,97,10,10,10,10,9,10,0,0,"moderate",0,0,2,4.5,1,1,0,0,0,0,0,0,1,"TV, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, 24Hour Checkin, Hair Dryer, Laptop Friendly Workspace",14,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"797",1374466,1,1,1,1,"within a few hours",92,96,0,1,1,5,5,4,1,1,"Roxbury","02119",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,0,1,30,3,1125,0,0,0,249,25,97,10,9,10,10,8,9,0,0,"strict",1,1,5,0.76,0,0,0,0,0,0,1,1,0,"Wireless Internet, Air Conditioning, Kitchen, Smoking Allowed, Pets live on this property, Cats, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",19,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"798",1374434,1,1,1,1,"within a few hours",92,96,0,1,1,5,5,4,1,1,"Roxbury","02119",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,1,30,4,1125,0,0,0,251,23,93,9,9,10,10,8,9,0,0,"strict",1,1,5,0.64,1,0,0,0,0,0,1,1,0,"Wireless Internet, Air Conditioning, Kitchen, Pets live on this property, Cats, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Hair Dryer, Iron, Laptop Friendly Workspace",17,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"799",14742564,1,1,1,1,"within an hour",100,100,0,1,1,2,2,3,1,0,"Roxbury","02119",1,"House","Private room",2,1,1,1,"Real Bed","{Kitchen,Heating,""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,25,1,45,5,1125,26,56,86,361,0,NA,NA,NA,NA,NA,NA,NA,0,0,"flexible",0,0,2,NA,0,1,0,0,0,0,0,0,0,"Kitchen, Heating, Carbon Monoxide Detector, Essentials, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
