"","id","thumbnail_url","medium_url","picture_url","xl_picture_url","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","downtown","kitchen","restaurants","laundry","harvard","bus","subway","airport","nosmoking","amenities_list","amenity_counts","TV","Wireless.Internet","Kitchen","Free.Parking.on.Premises","Pets.live.on.this.property","Dogs","Heating","FamilyKid.Friendly","Washer","Dryer","Smoke.Detector","Fire.Extinguisher","Essentials","Shampoo","Laptop.Friendly.Workspace","Internet","Air.Conditioning","Pets.Allowed","Carbon.Monoxide.Detector","Lock.on.Bedroom.Door","Hangers","Hair.Dryer","Iron","Cable.TV","First.Aid.Kit","Safety.Card","Gym","Breakfast","Indoor.Fireplace","Cats","X24Hour.Checkin","Hot.Tub","BuzzerWireless.Intercom","Other.pets","Washer..Dryer","Smoking.Allowed","Suitable.for.Events","Wheelchair.Accessible","Elevator.in.Building","Pool","Doorman","Paid.Parking.Off.Premises","Free.Parking.on.Street","avgprice","pricevar","counteng","pos","neg","zero","wordcount","charcount","sentiment","count"
"2005",13028899,1,1,1,1,"within an hour",100,99,1,1,1,5,5,3,1,0,"West Roxbury","02132",1,"House","Private room",2,2.5,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",0,20,1,20,1,1125,6,34,51,326,3,93,10,10,10,10,8,9,0,0,"strict",0,0,5,1.53,0,0,0,0,0,0,0,0,0,"Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo",10,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.8650306748466,1.85249646059461,3,1,0,0,67,366.333333333333,0.344873737373737,3
"2006",13032590,1,1,1,1,"within an hour",100,89,1,1,1,10,10,4,1,1,"Charlestown","02129",1,"Apartment","Entire home/apt",6,1,3,3,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",0,35,1,0,1,1125,6,19,47,322,18,96,10,10,10,10,9,9,0,0,"flexible",0,0,4,7.4,0,1,1,0,1,1,1,1,1,"Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, Suitable for Events, Washer, Dryer, Essentials, Shampoo, 24Hour Checkin, Hangers, Laptop Friendly Workspace",14,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,193.826086956522,88.6737098740347,14,1,0,0,33.2857142857143,183.142857142857,0.498680839002268,2
"2007",13037372,1,1,1,1,"within a few hours",88,76,0,1,1,2,2,6,1,1,"Mission Hill","02120",1,"Apartment","Shared room",2,1,1,2,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo,Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49""}",0,0,1,25,7,1125,18,48,78,344,14,95,10,9,10,10,10,9,0,0,"moderate",0,0,2,3.62,0,0,0,0,0,0,0,0,1,"Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Shampoo, Hangers, Laptop Friendly Workspace",12,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3372093023256,6.75476303478204,13,0.846153846153846,0,0.153846153846154,29.7692307692308,160.538461538462,0.507269370840799,4
"2008",13041602,1,1,1,1,"within an hour",100,100,0,1,1,2,2,4,1,1,"Jamaica Plain","02130",1,"Townhouse","Private room",2,1,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,1,0,2,1125,2,2,2,2,20,96,10,10,10,10,9,10,0,1,"strict",0,0,2,5.41,0,0,0,1,0,1,1,0,1,"Wireless Internet, Air Conditioning, Kitchen, Heating, Washer, Dryer, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",17,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,17,1,0,0,62.6470588235294,349.705882352941,0.394091670001334,22
"2009",13041752,1,1,1,1,"within an hour",100,100,0,1,1,2,2,4,1,1,"Jamaica Plain","02130",1,"Townhouse","Private room",1,1,1,1,"Futon","{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,1,0,3,1125,2,2,2,2,12,96,9,10,10,10,9,10,0,0,"strict",0,0,2,3.33,0,0,0,1,0,1,1,0,1,"Wireless Internet, Air Conditioning, Kitchen, Heating, Washer, Dryer, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",17,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,12,0.833333333333333,0,0.166666666666667,77.5833333333333,442.583333333333,0.243652341582029,3
"2010",13044229,1,1,1,1,"within a day",100,80,0,1,1,1,1,4,1,1,"South Boston","02127",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""translation missing: en.hosting_amenity_50""}",0,75,1,0,1,1125,3,3,3,3,8,93,10,9,10,10,9,10,0,0,"flexible",0,0,1,2.64,1,0,0,1,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Indoor Fireplace, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Lock on Bedroom Door, Hangers",17,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,183.333333333333,3333.33333333333,8,0.75,0,0.25,58.625,306.375,0.311648550724638,2
"2011",13045194,1,1,1,1,"within an hour",100,100,0,1,1,1,1,4,1,1,"Charlestown","02129",0,"Apartment","Entire home/apt",5,1,2,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",0,80,1,0,5,1125,0,0,4,279,21,92,10,9,9,9,10,10,0,0,"moderate",0,0,1,6.63,0,0,1,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Pets Allowed, Indoor Fireplace, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron",24,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,342.906810035842,268.494881514144,18,0.833333333333333,0,0.166666666666667,88.2222222222222,489.777777777778,0.367549725538166,1
"2012",13046976,1,1,1,1,"within an hour",100,100,0,1,1,1,1,4,1,1,"East Boston","02128",1,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100,35,2,15,1,1125,2,10,17,36,9,96,10,10,10,10,9,10,0,0,"flexible",0,0,1,2.67,1,0,0,0,0,1,1,1,1,"TV, Cable TV, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",17,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,143.888888888889,7.3015873015873,9,1,0,0,51.4444444444444,281,0.408666530999864,14
"2013",13054720,1,1,1,1,"within an hour",100,100,0,1,1,1,1,3,1,0,"Roxbury","02120",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Safety Card"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",0,40,2,50,1,6,1,10,28,28,32,98,10,10,10,10,9,9,0,1,"strict",0,0,1,10.21,0,0,1,0,1,1,0,0,0,"Wireless Internet, Kitchen, Heating, FamilyKid Friendly, Smoke Detector, Safety Card, Essentials, Shampoo, Hangers, Hair Dryer, Laptop Friendly Workspace",11,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,31,1,0,0,53.741935483871,299.645161290323,0.402710339829969,1
"2014",13056513,1,1,1,1,"within a few hours",69,100,0,1,1,1,1,5,1,1,"Brighton","02135",1,"Apartment","Entire home/apt",4,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",500,50,3,20,2,12,9,22,52,142,11,95,10,10,10,10,9,10,0,0,"moderate",0,0,1,3.27,0,0,0,1,0,1,0,0,1,"TV, Internet, Wireless Internet, Air Conditioning, Wheelchair Accessible, Pool, Kitchen, Free Parking on Premises, Pets Allowed, Elevator in Building, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",25,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,137.992957746479,22.7162621116772,11,1,0,0,50.4545454545455,288.181818181818,0.483228174603175,21
"2015",13060366,1,1,1,1,"within a day",60,50,0,1,1,1,1,3,1,0,"Mission Hill","02120",1,"Apartment","Shared room",2,1,1,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",0,0,1,0,1,1125,30,60,90,365,1,NA,NA,NA,NA,NA,NA,NA,0,0,"strict",0,0,1,0.27,0,0,0,0,0,0,0,0,0,"Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Smoking Allowed, Pets Allowed, Hot Tub, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Essentials, Shampoo, Lock on Bedroom Door, 24Hour Checkin, Hangers, Iron, Laptop Friendly Workspace",21,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,100,0,1,0,0,1,14,88,0,1
"2016",13063952,1,1,1,1,"within an hour",100,89,1,1,1,10,10,4,1,1,"Charlestown","02129",1,"Apartment","Private room",2,1,1,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",0,35,1,25,1,1125,0,0,0,192,3,93,10,10,9,10,9,10,0,0,"flexible",0,0,4,1.41,1,0,1,0,1,1,1,1,1,"Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, Washer, Dryer, Essentials, Shampoo, 24Hour Checkin, Hangers, Laptop Friendly Workspace",12,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,1,0,0,30.6666666666667,166.333333333333,0.401521164021164,2
"2017",13064781,0,0,1,0,"within a day",70,70,0,1,1,1,1,3,1,0,"Charlestown","02129",1,"Condominium","Entire home/apt",3,1,0,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,1,0,1,7,3,11,19,109,10,98,10,10,10,10,10,10,0,0,"flexible",0,0,1,3,0,0,0,0,0,0,0,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Pets Allowed, Breakfast, Elevator in Building, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",21,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,200.009174311927,0.00917431192660551,10,1,0,0,44.3,249,0.414643789081289,10
"2018",13077603,0,0,1,0,"within a few hours",100,100,1,1,1,3,3,4,1,1,"Roxbury","",0,"Apartment","Private room",1,1.5,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",0,5,1,15,30,180,0,0,3,93,9,98,10,10,10,10,8,10,0,0,"flexible",0,0,2,2.45,1,0,1,0,0,0,0,0,0,"TV, Internet, Wireless Internet, Kitchen, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo",12,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,9,1,0,0,42.3333333333333,222.666666666667,0.436719852292769,3
"2019",13078025,1,1,1,1,"within an hour",100,100,0,1,1,6,6,6,1,1,"Fenway","02215",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Doorman,Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,1,0,3,1125,8,35,65,155,2,100,10,10,10,10,10,10,0,0,"moderate",0,0,6,0.71,0,0,1,0,0,0,0,0,0,"TV, Wireless Internet, Air Conditioning, Wheelchair Accessible, Kitchen, Pets Allowed, Doorman, Breakfast, Pets live on this property, Dogs, Cats, Elevator in Building, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Suitable for Events, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",26,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,305.161290322581,2229.68160871388,2,1,0,0,40,215,0.370238095238095,18
"2020",13078068,0,0,1,0,"within a day",100,50,0,1,1,1,1,3,1,0,"South End","02116",1,"Condominium","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Hair Dryer""}",0,30,1,0,5,14,4,8,19,294,2,90,10,8,10,10,10,9,0,0,"flexible",0,0,1,0.6,0,0,0,0,0,0,0,0,0,"TV, Wireless Internet, Air Conditioning, Kitchen, Pets live on this property, Dogs, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, Hair Dryer",15,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.21768707483,36.5872628915047,2,1,0,0,32,197,0.674131944444444,14
"2021",13078148,1,1,1,1,"within a few hours",100,67,0,1,1,15,15,4,1,1,"Downtown","02108",1,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",0,0,1,0,4,1125,11,29,59,59,1,100,10,10,10,10,10,10,0,0,"strict",0,0,10,1,1,0,1,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Elevator in Building, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Iron",17,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,239,0,1,1,0,0,103,588,0.42962962962963,20
"2022",13079659,1,1,1,1,"within a few hours",71,98,0,1,1,363,363,5,1,1,"Chinatown","02111",1,"Loft","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",400,95,2,10,3,1125,9,33,63,109,3,93,10,10,10,10,9,9,0,1,"strict",0,0,58,0.98,1,0,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",20,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,376.522935779817,13366.9554875977,3,1,0,0,107.333333333333,568,0.218423520923521,12
"2023",13081090,1,1,1,1,"within a few hours",71,98,0,1,1,363,363,5,1,1,"Downtown","02111",1,"Loft","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",400,95,2,10,3,1125,9,26,49,76,5,100,10,10,10,10,10,10,0,1,"strict",0,0,58,1.88,1,0,0,0,0,1,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",18,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,397.157894736842,15620.5614035088,5,0.8,0,0.2,47.2,268.2,0.240689814814815,21
"2024",13098572,1,1,1,1,"within a day",70,67,0,1,1,1,1,2,1,0,"Dorchester","",0,"House","Entire home/apt",3,1,0,2,"Real Bed","{TV,""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,Breakfast,Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,1,0,1,7,29,59,89,364,2,60,8,4,8,10,4,6,0,0,"flexible",0,0,1,0.56,1,0,0,0,0,0,0,0,0,"TV, Air Conditioning, Kitchen, Free Parking on Premises, Gym, Breakfast, Heating, FamilyKid Friendly, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, Lock on Bedroom Door, Hair Dryer, Iron, Laptop Friendly Workspace",20,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,2,0.5,0,0.5,38.5,202.5,0.034375,4
"2025",13100828,1,1,1,1,"within a few hours",90,100,0,1,1,1,1,4,1,0,"East Boston","02128",0,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,""Hair Dryer""}",0,0,1,0,2,1125,0,0,7,89,13,98,10,10,10,10,10,10,0,0,"flexible",0,0,1,3.9,1,0,0,0,0,0,0,1,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Elevator in Building, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, Hangers, Hair Dryer",12,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,130,0,12,1,0,0,50.5833333333333,269.25,0.485264099326599,3
"2026",13107648,1,1,1,1,"within a few hours",100,100,1,1,1,2,2,5,1,1,"North End","02109",1,"House","Private room",4,1,1,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150,25,1,10,3,14,2,10,25,224,19,98,10,10,10,10,10,10,0,0,"moderate",0,0,2,5.7,0,0,0,0,0,1,0,1,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, Lock on Bedroom Door, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",21,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125.9375,24.0050448430493,16,1,0,0,58.6875,322.1875,0.428685153388278,6
"2027",13110084,1,1,1,1,"within an hour",100,100,0,1,1,4,4,3,1,0,"Jamaica Plain","02130",1,"Apartment","Entire home/apt",6,1,2,3,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",250,75,4,25,2,1125,18,42,68,185,14,94,10,10,10,10,9,9,0,0,"strict",0,0,4,3.93,1,0,0,0,0,1,1,0,0,"Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",17,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,205.459459459459,388.510575793184,13,1,0,0,54.6153846153846,295.615384615385,0.390639702889703,4
